sat_7.Earth.Latitude,,,sat_7.Earth.Longitude,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
-0.05697336016556424,,,-166.2719603571676,,,,,,
