sat_11.Earth.Latitude sat_11.Earth.Longitude
0.1053315072028843 -141.9493872213632
3.605153714334319 -141.5914995202051
8.91687112783832 -141.0377319328462
14.69471756159867 -140.4031555064324
20.51778384651367 -139.7052475362143
26.33596112359272 -138.9186492390417
32.13979738944009 -138.0049442515447
37.92368298522797 -136.910841133841
43.68050043361196 -135.5594370246563
49.39982906746231 -133.8337787212205
55.06478343513587 -131.5456380740602
60.64561749482972 -128.3720239458106
66.086054194222 -123.7155130849964
71.26735099339405 -116.377412255592
75.90534625788341 -103.817279572683
79.27477248538689 -81.43693945574945
80.00109952161891 -48.93664324619044
77.61046493735601 -21.22893163209088
73.39747163730678 -4.997274622458184
68.40139892416022 4.201771119099292
63.05199028010038 9.83289535980561
57.52099686530071 13.55977113172557
51.88506193290652 16.18578173645447
46.18263170412156 18.13000859816364
40.43505285837189 19.62894852124949
34.65523219924383 20.82560201598018
28.85221891125092 21.81169666185996
23.03256132670021 22.64945257625396
17.20088566344054 23.3833955277155
11.36106306850198 24.04710421300195
5.516274405093506 24.66749763007371
-0.3304920992015678 25.26764978555507
-6.176459506654873 25.86892413401375
-12.01882871184112 26.49276724203341
-17.85465420137038 27.16252915640991
-23.68092022227503 27.90565948564619
-29.49401497267115 28.75663481112923
-35.28935851050962 29.7614092947029
-41.06102560852425 30.98470101183599
-46.80032213730932 32.52249958754579
-52.49371929413888 34.5252204125424
-58.11831913952471 37.24322074545657
-63.63269805571248 41.12360434687743
-68.95380675278467 47.03102749746063
-73.8932626710594 56.76756675394643
-77.97605398176307 74.03806770011302
-80.08474806678056 102.9257439487129
-79.01776876064373 134.8677734524394
-75.45750629045916 155.9855952832936
-70.73859828200122 167.8097253233509
-65.52010367892096 174.7768350280132
-60.05979587984151 179.2347207193484
-54.46678003204173 -177.7069455562091
-48.79296125957073 -175.4902757075569
-43.06593415585701 -173.8112171268504
-37.30175507019177 -172.4913818919501
-31.5107340384879 -171.4192457907334
-25.70023830940748 -170.5210423473581
-19.87580463057654 -169.745294757455
-14.0415053979675 -169.0540845992695
-8.200835236063385 -168.417890450647
-3.574887880050589 -167.9370071461298
