sat_8.Earth.Latitude    sat_8.Earth.Longitude    
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083257990074528    -149.8719810792015        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083257990074528    -149.8719810792015        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
-0.09083258171523251    -149.8719810791781        
