sat_0.Earth.Latitude sat_0.Earth.Longitude
0.1396490107754656 -87.76613388536386
2.916227101982944 -85.77919831745298
7.259785084766139 -82.63693096162304
11.80009617972586 -79.25512633688307
16.3118023405697 -75.72711837543581
20.7478015968466 -72.01346229998742
25.07743465603916 -68.05448594321562
29.26735535911925 -63.78169010010121
33.27757439901678 -59.11903405394141
37.05957198916137 -53.98415769109212
40.5545057600064 -48.29263760646812
43.69186918024188 -41.96765359801446
46.39005696729318 -34.95645031391557
48.55961597862458 -27.2554072732975
50.11150202563289 -18.93759445100709
50.97009209994687 -10.17097155658298
51.08838141468897 -1.209963787995772
50.459502155728 7.649209942614676
49.1183968233661 16.13309680247072
47.13305940442889 24.04345276204964
44.58972769371343 31.27809930733637
41.57873166308372 37.81916803521266
38.18484309227941 43.70647433586808
34.48224587343405 49.01146286182252
30.53351718169049 53.81743114613737
26.39038457583567 58.20807040683094
22.09538783864346 62.26176868213403
17.68380399208049 66.04954706648685
13.18528218984944 69.63519060163206
8.625409946280492 73.0762313461519
4.027185300287641 76.42528498630021
-0.5882463909126507 79.73193119278368
-5.200590027664571 83.044315414343
-9.789644766412801 86.41090545627142
-14.33411950397666 89.88195864064646
-18.81071946234412 93.51122702478635
-23.19318253212652 97.3576991327066
-27.45068477721376 101.4867874293308
-31.54650826922593 105.9713906627754
-35.436134178376 110.8914415468754
-39.06545010960161 116.3312519263463
-42.36915795751368 122.3725457085573
-45.27029307470978 129.0810260001771
-47.68221522370259 136.4851431974283
-49.5144395850407 144.5483203075347
-50.68379054400598 153.1450518620051
-51.12906867278556 162.0548623410373
-50.82518790660021 170.9927398292525
-49.78949520472993 179.6674596995878
-48.07723862031222 -172.1564088678138
-45.76860210257852 -164.6228936279551
-42.95360772244883 -157.7838196303638
-39.72025474256407 -151.6210263270066
-36.14761108099563 -146.0740477424298
-32.30322251502999 -141.0629553954055
-28.24332160581257 -136.5033221336541
-24.01410683573476 -132.3140355631264
-19.65372226767807 -128.4208370893814
-15.19398753773604 -124.7569163952014
-10.66206117609715 -121.2622633008332
-6.081738194503501 -117.8822770640486
-1.474902785971237 -114.5664038218357
3.137953686707804 -111.2661426543296
7.736919809507685 -107.9333363871921
12.30120780899596 -104.5189161680991
16.80869951038956 -100.9708894594995
21.23467017918601 -97.2328553967802
25.55058048159838 -93.24246251867123
29.7226158404134 -88.93024529589391
33.70998988306348 -84.21932266408484
37.46321722914425 -79.02669624763418
40.92210207202386 -73.26832739062013
44.01493464067763 -66.86891861554108
46.65890473997036 -59.77997230086083
48.76411624744845 -52.00504391631164
50.24230335499826 -43.62716323423948
51.02027951828893 -34.82483218912222
51.0550361837055 -25.86004589455374
50.34446468367612 -17.02971613752882
48.92778725635274 -8.601219688924937
46.87577187716651 -0.7623090925518977
44.27577545511127 6.39509354764859
41.21795150431488 12.86086470475318
37.78598247057467 18.67973251169377
34.05288251194266 23.92510430463539
30.07986442102575 28.68092667924806
25.91760479053367 33.03043116604806
21.60770175398026 37.05129026797859
17.18475624702549 40.8136695368743
12.67792983964407 44.38057775217548
8.112570175824905 47.8088543695058
3.511360375856123 51.15075205351842
-1.104751291189691 54.45565205937626
-5.715570348022029 57.77168624930739
-10.30084496670746 61.14746032309208
-14.83903191682285 64.63348583750221
-19.30663809730373 68.28408529843657
-23.67689362047841 72.15885669447039
-27.91837668907673 76.32400471260159
-31.99359602927157 80.85326970204827
-35.85706004469569 85.82727821713679
-39.4534694629038 91.33049328690201
-42.71620613144098 97.44363254247827
-45.5671104166622 104.2295276486479
-47.91870318372465 111.7107491467748
-49.68067286439393 119.8417713634116
-50.7715219384812 128.486157092797
-51.13348974825473 137.4141660845176
-50.74608861335825 146.3367989345584
-49.63132965475837 154.9661511910146
-47.84797074057519 163.0760100830508
-45.47804279454891 170.5330727856362
-42.61189024819966 177.2946106436591
-39.33671779457553 -176.6149852075458
-35.73041767923207 -171.1321532916497
-31.85923300577621 -166.1758425817821
-27.77815559320839 -161.6616490254468
-23.53248450153172 -157.5092135359116
-19.15955968950776 -153.6450796597882
-14.6905873897868 -150.0032272576673
-10.15229004340276 -146.5243274669842
-5.56808467155745 -143.1542377897221
-0.9594916391768419 -139.8426122009771
3.652950416977105 -136.5411888109382
8.249133612891228 -133.2018934947436
12.8083456767432 -129.7752847097686
17.30817663071993 -126.2089929690898
21.7234743162863 -122.4460746672287
26.02521119372441 -118.4234122719779
30.17885412936443 -114.0707358812139
34.142795094934 -109.3103086518145
37.86639578270398 -104.05874492447
41.28829153477525 -98.23221981522141
44.33537537287706 -91.75750073816084
46.92380923692473 -84.59042882732724
48.9633334649892 -76.74210621760506
50.36659821914329 -68.30584303330859
51.06303454392483 -59.47087339916247
51.01382928303754 -50.50583595715567
50.22165337344286 -41.70773610159027
48.72990670154162 -33.33712998478984
46.61196941539223 -25.57111215259997
43.95617224401209 -18.49149615705285
